NC C018  01 HNE:    90.0   0.0    0.0:  37.9793 -122.1174   90.0 2009-07-07 18:43 to 2037-12-31 23:59
NC C018  01 HNN:     0.0   0.0    0.0:  37.9793 -122.1174   90.0 2009-07-07 18:43 to 2037-12-31 23:59
NC C018  01 HNZ:     0.0 -90.0    0.0:  37.9793 -122.1174   90.0 2009-07-07 18:43 to 2037-12-31 23:59
NC C020  01 HNE:    90.0   0.0    0.0:  37.8008 -122.2075   74.0 2009-07-08 18:54 to 2037-12-31 23:59
NC C020  01 HNN:     0.0   0.0    0.0:  37.8008 -122.2075   74.0 2009-07-08 18:54 to 2037-12-31 23:59
NC C020  01 HNZ:     0.0 -90.0    0.0:  37.8008 -122.2075   74.0 2009-07-08 18:54 to 2037-12-31 23:59
NC C021  01 HNE:    90.0   0.0    0.0:  37.6950 -122.0638   68.0 2009-07-14 17:09 to 2037-12-31 23:59
NC C021  01 HNN:     0.0   0.0    0.0:  37.6950 -122.0638   68.0 2009-07-14 17:09 to 2037-12-31 23:59
NC C021  01 HNZ:     0.0 -90.0    0.0:  37.6950 -122.0638   68.0 2009-07-14 17:09 to 2037-12-31 23:59
NC C024  01 HNE:    90.0   0.0    0.0:  37.9433 -122.3358   25.0 2009-08-25 21:10 to 2037-12-31 23:59
NC C024  01 HNN:     0.0   0.0    0.0:  37.9433 -122.3358   25.0 2009-08-25 21:10 to 2037-12-31 23:59
NC C024  01 HNZ:     0.0 -90.0    0.0:  37.9433 -122.3358   25.0 2009-08-25 21:10 to 2037-12-31 23:59
NC C026  01 HNE:    90.0   0.0    0.0:  37.8705 -122.0514   89.0 2009-09-21 18:24 to 2037-12-31 23:59
NC C026  01 HNN:     0.0   0.0    0.0:  37.8705 -122.0514   89.0 2009-09-21 18:24 to 2037-12-31 23:59
NC C026  01 HNZ:     0.0 -90.0    0.0:  37.8705 -122.0514   89.0 2009-09-21 18:24 to 2037-12-31 23:59
NC C027  01 HNE:    90.0   0.0    0.0:  37.7935 -121.9797  135.0 2009-09-21 22:02 to 2037-12-31 23:59
NC C027  01 HNN:     0.0   0.0    0.0:  37.7935 -121.9797  135.0 2009-09-21 22:02 to 2037-12-31 23:59
NC C027  01 HNZ:     0.0 -90.0    0.0:  37.7935 -121.9797  135.0 2009-09-21 22:02 to 2037-12-31 23:59
NC C028  01 HNE:    90.0   0.0    0.0:  37.8509 -122.2459  104.0 2009-09-29 18:59 to 2037-12-31 23:59
NC C028  01 HNN:     0.0   0.0    0.0:  37.8509 -122.2459  104.0 2009-09-29 18:59 to 2037-12-31 23:59
NC C028  01 HNZ:     0.0 -90.0    0.0:  37.8509 -122.2459  104.0 2009-09-29 18:59 to 2037-12-31 23:59
NC C029  01 HNE:    90.0   0.0    0.0:  37.7888 -121.9713  129.0 2009-09-30 18:52 to 2037-12-31 23:59
NC C029  01 HNN:     0.0   0.0    0.0:  37.7888 -121.9713  129.0 2009-09-30 18:52 to 2037-12-31 23:59
NC C029  01 HNZ:     0.0 -90.0    0.0:  37.7888 -121.9713  129.0 2009-09-30 18:52 to 2037-12-31 23:59
NC C031  01 HNE:    90.0   0.0    0.0:  37.8632 -122.2769   29.0 2009-10-20 21:24 to 2037-12-31 23:59
NC C031  01 HNN:     0.0   0.0    0.0:  37.8632 -122.2769   29.0 2009-10-20 21:24 to 2037-12-31 23:59
NC C031  01 HNZ:     0.0 -90.0    0.0:  37.8632 -122.2769   29.0 2009-10-20 21:24 to 2037-12-31 23:59
NC C033  01 HNE:    90.0   0.0    0.0:  37.8467 -122.2895    2.0 2009-12-09 19:36 to 2037-12-31 23:59
NC C033  01 HNN:     0.0   0.0    0.0:  37.8467 -122.2895    2.0 2009-12-09 19:36 to 2037-12-31 23:59
NC C033  01 HNZ:     0.0 -90.0    0.0:  37.8467 -122.2895    2.0 2009-12-09 19:36 to 2037-12-31 23:59
NC C034  01 HNE:    90.0   0.0    0.0:  37.5728 -121.9633   15.0 2010-03-15 22:06 to 2037-12-31 23:59
NC C034  01 HNN:     0.0   0.0    0.0:  37.5728 -121.9633   15.0 2010-03-15 22:06 to 2037-12-31 23:59
NC C034  01 HNZ:     0.0 -90.0    0.0:  37.5728 -121.9633   15.0 2010-03-15 22:06 to 2037-12-31 23:59
NC C035  01 HNE:    90.0   0.0    0.0:  37.9698 -122.0269   23.0 2010-04-08 00:31 to 2037-12-31 23:59
NC C035  01 HNN:     0.0   0.0    0.0:  37.9698 -122.0269   23.0 2010-04-08 00:31 to 2037-12-31 23:59
NC C035  01 HNZ:     0.0 -90.0    0.0:  37.9698 -122.0269   23.0 2010-04-08 00:31 to 2037-12-31 23:59
NC C038  01 HNE:    90.0   0.0    0.0:  37.7205 -122.1765   28.0 2010-05-04 17:53 to 2037-12-31 23:59
NC C038  01 HNN:     0.0   0.0    0.0:  37.7205 -122.1765   28.0 2010-05-04 17:53 to 2037-12-31 23:59
NC C038  01 HNZ:     0.0 -90.0    0.0:  37.7205 -122.1765   28.0 2010-05-04 17:53 to 2037-12-31 23:59
NC C039  01 HNE:    90.0   0.0    0.0:  37.4671 -121.9116   27.0 2010-05-12 18:08 to 2037-12-31 23:59
NC C039  01 HNN:     0.0   0.0    0.0:  37.4671 -121.9116   27.0 2010-05-12 18:08 to 2037-12-31 23:59
NC C039  01 HNZ:     0.0 -90.0    0.0:  37.4671 -121.9116   27.0 2010-05-12 18:08 to 2037-12-31 23:59
NC C040  01 HNE:    90.0   0.0    0.0:  37.9897 -122.3141   53.0 2010-07-06 18:51 to 2037-12-31 23:59
NC C040  01 HNN:     0.0   0.0    0.0:  37.9897 -122.3141   53.0 2010-07-06 18:51 to 2037-12-31 23:59
NC C040  01 HNZ:     0.0 -90.0    0.0:  37.9897 -122.3141   53.0 2010-07-06 18:51 to 2037-12-31 23:59
NC C041  01 HNE:    90.0   0.0    0.0:  37.3757 -121.8261   54.0 2010-07-08 18:18 to 2037-12-31 23:59
NC C041  01 HNN:     0.0   0.0    0.0:  37.3757 -121.8261   54.0 2010-07-08 18:18 to 2037-12-31 23:59
NC C041  01 HNZ:     0.0 -90.0    0.0:  37.3757 -121.8261   54.0 2010-07-08 18:18 to 2037-12-31 23:59
NC C042  01 HNE:    90.0   0.0    0.0:  37.8223 -122.1277  150.0 2010-07-13 17:03 to 2037-12-31 23:59
NC C042  01 HNN:     0.0   0.0    0.0:  37.8223 -122.1277  150.0 2010-07-13 17:03 to 2037-12-31 23:59
NC C042  01 HNZ:     0.0 -90.0    0.0:  37.8223 -122.1277  150.0 2010-07-13 17:03 to 2037-12-31 23:59
NC C044  01 HNE:    90.0   0.0    0.0:  37.7308 -122.2312   -5.0 2010-08-03 16:28 to 2037-12-31 23:59
NC C044  01 HNN:     0.0   0.0    0.0:  37.7308 -122.2312   -5.0 2010-08-03 16:28 to 2037-12-31 23:59
NC C044  01 HNZ:     0.0 -90.0    0.0:  37.7308 -122.2312   -5.0 2010-08-03 16:28 to 2037-12-31 23:59
NC C045  01 HNE:    90.0   0.0    0.0:  37.7496 -121.9620  138.0 2010-08-11 22:14 to 2037-12-31 23:59
NC C045  01 HNN:     0.0   0.0    0.0:  37.7496 -121.9620  138.0 2010-08-11 22:14 to 2037-12-31 23:59
NC C045  01 HNZ:     0.0 -90.0    0.0:  37.7496 -121.9620  138.0 2010-08-11 22:14 to 2037-12-31 23:59
NC C046  01 HNE:    90.0   0.0    0.0:  37.3536 -121.8825    7.0 2010-08-18 00:01 to 2037-12-31 23:59
NC C046  01 HNN:     0.0   0.0    0.0:  37.3536 -121.8825    7.0 2010-08-18 00:01 to 2037-12-31 23:59
NC C046  01 HNZ:     0.0 -90.0    0.0:  37.3536 -121.8825    7.0 2010-08-18 00:01 to 2037-12-31 23:59
NC C047  01 HNE:    90.0   0.0    0.0:  37.8291 -122.0203  116.0 2010-08-23 18:15 to 2037-12-31 23:59
NC C047  01 HNN:     0.0   0.0    0.0:  37.8291 -122.0203  116.0 2010-08-23 18:15 to 2037-12-31 23:59
NC C047  01 HNZ:     0.0 -90.0    0.0:  37.8291 -122.0203  116.0 2010-08-23 18:15 to 2037-12-31 23:59
NC C048  01 HNE:    90.0   0.0    0.0:  37.5751 -121.9917   15.0 2010-08-25 17:51 to 2037-12-31 23:59
NC C048  01 HNN:     0.0   0.0    0.0:  37.5751 -121.9917   15.0 2010-08-25 17:51 to 2037-12-31 23:59
NC C048  01 HNZ:     0.0 -90.0    0.0:  37.5751 -121.9917   15.0 2010-08-25 17:51 to 2037-12-31 23:59
NC C049  01 HNE:    90.0   0.0    0.0:  37.7766 -122.2785    9.0 2010-08-30 20:31 to 2037-12-31 23:59
NC C049  01 HNN:     0.0   0.0    0.0:  37.7766 -122.2785    9.0 2010-08-30 20:31 to 2037-12-31 23:59
NC C049  01 HNZ:     0.0 -90.0    0.0:  37.7766 -122.2785    9.0 2010-08-30 20:31 to 2037-12-31 23:59
NC C050  01 HNE:    90.0   0.0    0.0:  37.5240 -121.9256  106.0 2010-09-13 17:40 to 2037-12-31 23:59
NC C050  01 HNN:     0.0   0.0    0.0:  37.5240 -121.9256  106.0 2010-09-13 17:40 to 2037-12-31 23:59
NC C050  01 HNZ:     0.0 -90.0    0.0:  37.5240 -121.9256  106.0 2010-09-13 17:40 to 2037-12-31 23:59
NC C051  01 HNE:    90.0   0.0    0.0:  37.7467 -122.2386    4.0 2010-09-23 16:51 to 2037-12-31 23:59
NC C051  01 HNN:     0.0   0.0    0.0:  37.7467 -122.2386    4.0 2010-09-23 16:51 to 2037-12-31 23:59
NC C051  01 HNZ:     0.0 -90.0    0.0:  37.7467 -122.2386    4.0 2010-09-23 16:51 to 2037-12-31 23:59
NC C054  01 HNE:    90.0   0.0    0.0:  37.2712 -121.8244   57.0 2011-03-10 17:50 to 2037-12-31 23:59
NC C054  01 HNN:     0.0   0.0    0.0:  37.2712 -121.8244   57.0 2011-03-10 17:50 to 2037-12-31 23:59
NC C054  01 HNZ:     0.0 -90.0    0.0:  37.2712 -121.8244   57.0 2011-03-10 17:50 to 2037-12-31 23:59
NC C055  01 HNE:    90.0   0.0    0.0:  37.6574 -122.1104   11.0 2011-03-28 16:57 to 2037-12-31 23:59
NC C055  01 HNN:     0.0   0.0    0.0:  37.6574 -122.1104   11.0 2011-03-28 16:57 to 2037-12-31 23:59
NC C055  01 HNZ:     0.0 -90.0    0.0:  37.6574 -122.1104   11.0 2011-03-28 16:57 to 2037-12-31 23:59
NC C056  01 HNE:    90.0   0.0    0.0:  37.6363 -122.1264  -15.0 2011-04-20 18:04 to 2037-12-31 23:59
NC C056  01 HNN:     0.0   0.0    0.0:  37.6363 -122.1264  -15.0 2011-04-20 18:04 to 2037-12-31 23:59
NC C056  01 HNZ:     0.0 -90.0    0.0:  37.6363 -122.1264  -15.0 2011-04-20 18:04 to 2037-12-31 23:59
NC C057  01 HNE:    90.0   0.0    0.0:  37.9555 -121.6979   24.0 2012-02-02 19:10 to 2037-12-31 23:59
NC C057  01 HNN:     0.0   0.0    0.0:  37.9555 -121.6979   24.0 2012-02-02 19:10 to 2037-12-31 23:59
NC C057  01 HNZ:     0.0 -90.0    0.0:  37.9555 -121.6979   24.0 2012-02-02 19:10 to 2037-12-31 23:59
NC C058  01 HNE:    90.0   0.0    0.0:  37.7564 -122.2258    8.0 2012-02-16 18:50 to 2037-12-31 23:59
NC C058  01 HNN:     0.0   0.0    0.0:  37.7564 -122.2258    8.0 2012-02-16 18:50 to 2037-12-31 23:59
NC C058  01 HNZ:     0.0 -90.0    0.0:  37.7564 -122.2258    8.0 2012-02-16 18:50 to 2037-12-31 23:59
NC C059  01 HNE:    90.0   0.0    0.0:  37.3426 -121.7724  244.0 2012-03-01 00:30 to 2037-12-31 23:59
NC C059  01 HNN:     0.0   0.0    0.0:  37.3426 -121.7724  244.0 2012-03-01 00:30 to 2037-12-31 23:59
NC C059  01 HNZ:     0.0 -90.0    0.0:  37.3426 -121.7724  244.0 2012-03-01 00:30 to 2037-12-31 23:59
NC C060  01 HNE:    90.0   0.0    0.0:  37.5848 -122.0271    3.0 2012-03-08 18:38 to 2037-12-31 23:59
NC C060  01 HNN:     0.0   0.0    0.0:  37.5848 -122.0271    3.0 2012-03-08 18:38 to 2037-12-31 23:59
NC C060  01 HNZ:     0.0 -90.0    0.0:  37.5848 -122.0271    3.0 2012-03-08 18:38 to 2037-12-31 23:59
NC C061  01 HNE:    90.0   0.0    0.0:  37.7779 -122.2097   18.0 2012-04-12 20:31 to 2037-12-31 23:59
NC C061  01 HNN:     0.0   0.0    0.0:  37.7779 -122.2097   18.0 2012-04-12 20:31 to 2037-12-31 23:59
NC C061  01 HNZ:     0.0 -90.0    0.0:  37.7779 -122.2097   18.0 2012-04-12 20:31 to 2037-12-31 23:59
NC C062  01 HNE:    90.0   0.0    0.0:  37.6675 -121.9034   86.0 2012-04-27 17:17 to 2037-12-31 23:59
NC C062  01 HNN:     0.0   0.0    0.0:  37.6675 -121.9034   86.0 2012-04-27 17:17 to 2037-12-31 23:59
NC C062  01 HNZ:     0.0 -90.0    0.0:  37.6675 -121.9034   86.0 2012-04-27 17:17 to 2037-12-31 23:59
NC C063  01 HNE:    90.0   0.0    0.0:  37.7651 -122.1891  -40.0 2012-05-17 17:45 to 2037-12-31 23:59
NC C063  01 HNN:     0.0   0.0    0.0:  37.7651 -122.1891  -40.0 2012-05-17 17:45 to 2037-12-31 23:59
NC C063  01 HNZ:     0.0 -90.0    0.0:  37.7651 -122.1891  -40.0 2012-05-17 17:45 to 2037-12-31 23:59
NC C064  01 HNE:    90.0   0.0    0.0:  37.8051 -122.1846  250.0 2012-07-02 22:34 to 2037-12-31 23:59
